search URL:,https://patents.google.com/?q=%28%22heat+switch%22%29&country=US&status=GRANT&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-4301658-A,Control circuitry for thermoelectric cooler ,"Koolatron Industries, Ltd.",Michael A. Reed,1979-12-11,1979-12-11,1981-11-24,1981-11-24,https://patents.google.com/patent/US4301658A/en,https://patentimages.storage.googleapis.com/0b/81/0d/8466116c7ab6cf/US4301658-drawings-page-2.png
US-5649370-A,Delivery system diffuser attachment for a hair dryer ,Russo; Paul,Paul Russo,1996-03-22,1996-03-22,1997-07-22,1997-07-22,https://patents.google.com/patent/US5649370A/en,https://patentimages.storage.googleapis.com/51/d9/30/0d9df1694ee2c3/US5649370-drawings-page-2.png
US-5156003-A,Magnetic refrigerator ,"Koatsu Gas Kogyo Co., Ltd.","Saji Yoshiro, Hiroaki Toda, Tetsuo Takagi, Takao Sugioka, Masaru Inoue, Kohei Otani, Manabu Sato",1990-11-08,1991-11-05,1992-10-20,1992-10-20,https://patents.google.com/patent/US5156003A/en,https://patentimages.storage.googleapis.com/43/ac/ab/47afd4efd88147/US5156003-drawings-page-2.png
US-5299431-A,Automotive air conditioner having condenser and evaporator provided within air duct ,"Nippondenso Co., Ltd.","Kunio Iritani, Shigeo Numazawa, Kenichi Fujiwara, Yasushi Yamanaka, Akira Isaji, Nobunao Suzuki",1991-04-26,1992-04-24,1994-04-05,1994-04-05,https://patents.google.com/patent/US5299431A/en,https://patentimages.storage.googleapis.com/d8/26/26/2bad40d32650bf/US5299431-drawings-page-2.png
US-4530395-A,Single zone HVAC controlled for operation in multiple zone arrangement ,"Parker Electronics, Inc.","Jeffrey L. Parker, Edward Parker",1982-10-14,1982-12-29,1985-07-23,1985-07-23,https://patents.google.com/patent/US4530395A/en,https://patentimages.storage.googleapis.com/7d/96/d3/4b9db0071c4d62/US4530395-drawings-page-2.png
US-5346508-A,Apparatus and method for performing diagnostics and intravascular therapies ,"Scimed Life Systems, Inc.",Roger Hastings,1993-04-29,1993-04-29,1994-09-13,1994-09-13,https://patents.google.com/patent/US5346508A/en,https://patentimages.storage.googleapis.com/5b/c2/aa/7e6e542d8dcefd/US5346508-drawings-page-2.png
US-2913881-A,Magnetic refrigerator having thermal valve means ,Ibm,Richard L Garwin,1956-10-15,1957-11-27,1959-11-24,1959-11-24,https://patents.google.com/patent/US2913881A/en,https://patentimages.storage.googleapis.com/29/ec/14/856bcb2f647c1b/US2913881-drawings-page-1.png
US-5289362-A,Energy control system ,Johnson Service Company,"Ronald J. Liebl, Alan J. Bronikowski, Thomas C. Holdorf, Lawrence J. Strojny, Mark W. Tellier",1989-12-15,1989-12-15,1994-02-22,1994-02-22,https://patents.google.com/patent/US5289362A/en,
US-5304112-A,Stress reduction system and method ,Theresia A. Mrklas,"Theresia A. Mrklas, Maurice B. Daniel, William B. Daniel",1991-10-16,1991-10-16,1994-04-19,1994-04-19,https://patents.google.com/patent/US5304112A/en,https://patentimages.storage.googleapis.com/2d/6c/4c/4bf64308da6a13/US5304112-drawings-page-2.png
US-5819840-A,Thermostat with occupancy detector ,Don R. Wilson,"Don R. Wilson, Harvey Downing",1995-12-15,1996-12-13,1998-10-13,1998-10-13,https://patents.google.com/patent/US5819840A/en,https://patentimages.storage.googleapis.com/d9/e1/2c/b2134f2232bbd6/US5819840-drawings-page-2.png
US-4077469-A,Downhole recovery system ,World Energy Systems,"Joseph T. Hamrick, Leslie C. Rose",1974-12-20,1976-09-27,1978-03-07,1978-03-07,https://patents.google.com/patent/US4077469A/en,https://patentimages.storage.googleapis.com/48/cf/e4/8389909493de1a/US4077469-drawings-page-2.png
US-4549073-A,Current controller for resistive heating element ,"Oximetrix, Inc.","Paul S. Tamura, Robert J. Strehlow",1981-11-06,1981-11-06,1985-10-22,1985-10-22,https://patents.google.com/patent/US4549073A/en,https://patentimages.storage.googleapis.com/c9/d9/75/772e69c6c825b6/US4549073-drawings-page-2.png
US-5181653-A,Residential heating and air conditioning control system ,"Foster Glenn D, Charlie Moses","Glenn D. Foster, Charlie Moses",1992-03-03,1992-03-03,1993-01-26,1993-01-26,https://patents.google.com/patent/US5181653A/en,https://patentimages.storage.googleapis.com/17/df/27/a955923234573b/US5181653-drawings-page-2.png
US-4931948-A,Method and system for controlling a single zone HVAC supplying multiple zones ,"Parker Electronics, Inc.","Jeffrey L. Parker, Edward Parker",1987-02-12,1987-02-12,1990-06-05,1990-06-05,https://patents.google.com/patent/US4931948A/en,https://patentimages.storage.googleapis.com/2a/33/3e/1d3307ae392fd3/US4931948-drawings-page-2.png
US-4843084-A,Thermostat control system ,"Parker Electronics, Inc.","Jeffrey L. Parker, Edward Parker",1987-02-12,1987-02-12,1989-06-27,1989-06-27,https://patents.google.com/patent/US4843084A/en,https://patentimages.storage.googleapis.com/a6/8b/e7/f77cae5063aa4d/US4843084-drawings-page-2.png
US-4829770-A,Magnetic materials for magnetic refrigeration ,Tokyo Institute Of Technology,Takasu Hashimoto,1984-03-30,1987-08-26,1989-05-16,1989-05-16,https://patents.google.com/patent/US4829770A/en,https://patentimages.storage.googleapis.com/5a/bd/6c/eb4dd9da7ee105/US4829770-drawings-page-2.png
US-5275012-A,Climate control system for electric vehicle ,Ford Motor Company,"Gary A. Dage, Brian R. Kelm, Andrew J. Klapp",1993-01-07,1993-01-07,1994-01-04,1994-01-04,https://patents.google.com/patent/US5275012A/en,https://patentimages.storage.googleapis.com/9d/13/c9/11108b16b4b2fd/US5275012-drawings-page-2.png
US-4237368-A,Temperature sensor for glass-ceramic cooktop ,General Electric Company,Stanley B. Welch,1978-06-02,1978-06-02,1980-12-02,1980-12-02,https://patents.google.com/patent/US4237368A/en,https://patentimages.storage.googleapis.com/43/dd/38/a19d9fb4bd2075/US4237368-drawings-page-2.png
US-5216251-A,Apparatus and method for a bio-conditioning germicidal dryer ,Matschke Arthur L,Arthur L. Matschke,1991-10-18,1991-10-18,1993-06-01,1993-06-01,https://patents.google.com/patent/US5216251A/en,https://patentimages.storage.googleapis.com/c1/42/3c/4c4959342c440e/US5216251-drawings-page-2.png
US-5317878-A,Cryogenic cooling apparatus ,British Technology Group Ltd.,"Thomas W. Bradshaw, Anna H. Orlowska",1990-02-28,1991-02-28,1994-06-07,1994-06-07,https://patents.google.com/patent/US5317878A/en,https://patentimages.storage.googleapis.com/4e/bb/9b/081bbc28327dc0/US5317878-drawings-page-2.png
US-6212900-B1,Automotive air conditioner having condenser and evaporator provided within air duct ,"Nippendenso Co., Ltd.","Kunio Iritani, Shigeo Numazawa, Kenichi Fujiwara, Yasushi Yamanaka, Akira Isaji, Nobunao Suzuki",1991-04-26,1999-05-26,2001-04-10,2001-04-10,https://patents.google.com/patent/US6212900B1/en,https://patentimages.storage.googleapis.com/ee/03/87/940b0eec01ac2c/US6212900-drawings-page-3.png
US-5887456-A,Drum type drying/washing machine ,Sharp Kabushiki Kaisha,"Masanobu Tanigawa, Hiroyasu Nakagawa, Tsuyoshi Matsumoto",1995-08-30,1996-08-21,1999-03-30,1999-03-30,https://patents.google.com/patent/US5887456A/en,https://patentimages.storage.googleapis.com/bc/34/42/a247d442758dc3/US5887456-drawings-page-2.png
US-4884214-A,Thermostat ,"Parker Electronics, Inc.","Jeffery L. Parker, Edward Parker",1987-02-12,1987-02-12,1989-11-28,1989-11-28,https://patents.google.com/patent/US4884214A/en,https://patentimages.storage.googleapis.com/fc/07/45/6f6eedbf5ff817/US4884214-drawings-page-2.png
US-5596878-A,Methods and apparatus for operating a refrigeration unit ,Thermo King Corporation,"Jay L. Hanson, James E. Nixon, Stanley O. Hoium, Peter W. Freund",1995-06-26,1995-06-26,1997-01-28,1997-01-28,https://patents.google.com/patent/US5596878A/en,https://patentimages.storage.googleapis.com/cd/f7/0b/6e7850e72b2deb/US5596878-drawings-page-2.png
US-5555732-A,Portable dehumidifier ,Whiticar; John,John Whiticar,1995-02-09,1995-02-09,1996-09-17,1996-09-17,https://patents.google.com/patent/US5555732A/en,https://patentimages.storage.googleapis.com/28/4b/d6/a9e0f70ea0c8e7/US5555732-drawings-page-2.png
US-6308518-B1,Thermal barrier enclosure system ,Rick C. Hunter,Rick C. Hunter,1999-09-28,2000-09-28,2001-10-30,2001-10-30,https://patents.google.com/patent/US6308518B1/en,https://patentimages.storage.googleapis.com/4e/f7/58/bf9ca078154900/US06308518-20011030-D00000.png
US-5123252-A,Method of operating a transport refrigeration unit ,Thermo King Corporation,Jay L. Hanson,1991-07-11,1991-07-11,1992-06-23,1992-06-23,https://patents.google.com/patent/US5123252A/en,https://patentimages.storage.googleapis.com/fd/df/25/e6d3b12ea7e147/US5123252-drawings-page-2.png
US-4141312-A,Apparatus for histological tissue processing ,Fisher Scientific Company,"Nevitt M. Louder, Carlo E. Cuomo",1977-05-16,1977-05-16,1979-02-27,1979-02-27,https://patents.google.com/patent/US4141312A/en,https://patentimages.storage.googleapis.com/f1/e6/99/2ea0d5c1d21690/US4141312-drawings-page-2.png
US-5454229-A,Refrigeration unit control with shutdown evaluation and automatic restart ,Thermo King Corporation,"Jay L. Hanson, Doyle G. Herrig, Stanley O. Hoium, James M. Roush, James E. Nixon",1994-05-18,1994-05-18,1995-10-03,1995-10-03,https://patents.google.com/patent/US5454229A/en,https://patentimages.storage.googleapis.com/5d/8a/23/4a93fb0aad88d9/US5454229-drawings-page-2.png
US-7159789-B2,Thermostat with mechanical user interface ,Honeywell International Inc.,"Paul G. Schwendinger, Jason L. Ableitner, James Gray, Tim M. Redmann",2004-06-22,2004-06-22,2007-01-09,2007-01-09,https://patents.google.com/patent/US7159789B2/en,https://patentimages.storage.googleapis.com/bf/f0/4a/3161c88d8aad1e/US07159789-20070109-D00000.png
US-5303560-A,Method and apparatus for monitoring and controlling the operation of a refrigeration unit ,Thermo King Corporation,"Jay L. Hanson, Doyle G. Herrig",1993-04-15,1993-04-15,1994-04-19,1994-04-19,https://patents.google.com/patent/US5303560A/en,https://patentimages.storage.googleapis.com/60/24/af/f7e41d1bca2240/US5303560-drawings-page-2.png
US-5117233-A,Spa and swimming pool remote control systems ,"Teledyne Industries, Inc.","Robert E. Hamos, William F. Raleigh",1990-10-18,1990-10-18,1992-05-26,1992-05-26,https://patents.google.com/patent/US5117233A/en,https://patentimages.storage.googleapis.com/22/11/53/d39ec7811bbc4a/US5117233-drawings-page-2.png
US-5557938-A,Transport refrigeration unit and method of operating same ,Thermo King Corporation,"Jay L. Hanson, Doyle G. Herrig",1995-02-27,1995-02-27,1996-09-24,1996-09-24,https://patents.google.com/patent/US5557938A/en,https://patentimages.storage.googleapis.com/65/56/e8/f3cb6652168a19/US5557938-drawings-page-2.png
US-7159790-B2,Thermostat with offset drive ,Honeywell International Inc.,"Paul G. Schwendinger, Jason L. Ableitner, Tim M. Redmann",2004-06-22,2004-06-22,2007-01-09,2007-01-09,https://patents.google.com/patent/US7159790B2/en,https://patentimages.storage.googleapis.com/7a/bc/09/6a37199510656e/US07159790-20070109-D00000.png
US-7746242-B2,Low battery indicator ,Honeywell International Inc.,"Paul G. Schwendinger, David P. Mulhouse, Marcus D. Stoner",2004-07-21,2004-07-21,2010-06-29,2010-06-29,https://patents.google.com/patent/US7746242B2/en,https://patentimages.storage.googleapis.com/5a/43/41/da4b740b72a1bd/US07746242-20100629-D00000.png
US-4506827-A,Battery powered thermostat ,Johnson Service Company,"J. Scott Jamieson, Henry A. Gleason, III",1983-10-17,1983-10-17,1985-03-26,1985-03-26,https://patents.google.com/patent/US4506827A/en,https://patentimages.storage.googleapis.com/39/a8/ab/d947ab30608d60/US4506827-drawings-page-2.png
US-6900736-B2,Pulse position modulated dual transceiver remote control ,"Allied Innovations, Llc",Alan C. Crumb,2000-12-07,2000-12-07,2005-05-31,2005-05-31,https://patents.google.com/patent/US6900736B2/en,https://patentimages.storage.googleapis.com/8c/e9/3e/2014ac961edb4f/US06900736-20050531-D00000.png
US-4771823-A,Self-actuating heat switches for redundant refrigeration systems ,The United States Of America As Represented By The Administrator Of The National Aeronautics And Space Administration,Chung K. Chan,1987-08-20,1987-08-20,1988-09-20,1988-09-20,https://patents.google.com/patent/US4771823A/en,https://patentimages.storage.googleapis.com/1e/2c/a2/309de4136b4784/US4771823-drawings-page-2.png
US-3574064-A,Automated biological reaction instrument ,Aerojet General Co,"Gerald F Binnings, Theodore N Meyer, Mel J Riley",1968-05-09,1968-05-09,1971-04-06,1971-04-06,https://patents.google.com/patent/US3574064A/en,https://patentimages.storage.googleapis.com/e3/8f/5a/1dddd08324aaec/US3574064-drawings-page-1.png
US-3399717-A,Thermal switch ,Trw Inc,Ronald E Cline,1966-12-27,1966-12-27,1968-09-03,1968-09-03,https://patents.google.com/patent/US3399717A/en,https://patentimages.storage.googleapis.com/9e/06/05/ed8457db5c3122/US3399717-drawings-page-1.png
US-5884206-A,Distributed control system for heavy construction machine ,"Samsung Heavy Industries Co., Ltd.",Tae Yeon Kim,1996-11-08,1996-11-08,1999-03-16,1999-03-16,https://patents.google.com/patent/US5884206A/en,https://patentimages.storage.googleapis.com/8b/dd/19/c6d961088071c0/US5884206-drawings-page-2.png
US-4996970-A,Heated sleeping bag ground pad ,Legare David J,David J. Legare,1989-11-03,1989-11-03,1991-03-05,1991-03-05,https://patents.google.com/patent/US4996970A/en,https://patentimages.storage.googleapis.com/89/5c/a5/c3aad0c2c6fbc4/US4996970-drawings-page-2.png
US-6003320-A,"Cold accumulating material for extremely low temperature cold, refrigerator using the same and heat shielding member ",Kabushiki Kaisha Toshiba,"Masami Okamura, Tomohisa Arai, Keisuke Hashimoto, Rohana Chandrtilleke, Hideki Nakagome",1996-10-30,1997-10-30,1999-12-21,1999-12-21,https://patents.google.com/patent/US6003320A/en,https://patentimages.storage.googleapis.com/b9/4e/d7/d5cffe26d56e81/US6003320-drawings-page-2.png
US-4573326-A,Adaptive defrost control for heat pump system ,American Standard Inc.,"Louis E. Sulfstede, Carl Bergt, Robert W. Helt",1985-02-04,1985-02-04,1986-03-04,1986-03-04,https://patents.google.com/patent/US4573326A/en,https://patentimages.storage.googleapis.com/af/b3/be/5c589c47e6df45/US4573326-drawings-page-2.png
US-5579648-A,Method of monitoring a transport refrigeration unit and an associated conditioned load ,Thermo King Corporation,"Jay L. Hanson, Doyle G. Herrig",1995-04-19,1995-04-19,1996-12-03,1996-12-03,https://patents.google.com/patent/US5579648A/en,https://patentimages.storage.googleapis.com/89/a9/b7/471fe9f8fb1e25/US5579648-drawings-page-2.png
US-3380087-A,Electrically heated sleeping bag ,"Frances M. Petty, Wayland D. Keith","Frances M Petty, Wayland D Keith",1965-08-30,1965-08-30,1968-04-30,1968-04-30,https://patents.google.com/patent/US3380087A/en,https://patentimages.storage.googleapis.com/81/5c/d3/ee67f4514e0969/US3380087-drawings-page-1.png
US-2385606-A,Flatiron ,Gen Electric,James R Campbell,1943-06-29,1943-06-29,1945-09-25,1945-09-25,https://patents.google.com/patent/US2385606A/en,https://patentimages.storage.googleapis.com/c2/cd/e6/ec287152363bab/US2385606-drawings-page-1.png
US-3622754-A,Glass plate surface heating unit with even temperature distribution ,Gen Electric,Bohdan Hurko,1970-07-24,1970-07-24,1971-11-23,1971-11-23,https://patents.google.com/patent/US3622754A/en,https://patentimages.storage.googleapis.com/7a/71/e4/9effdad1676451/US3622754-drawings-page-2.png
US-2600453-A,Method and apparatus for controlling heat in hot maching processes ,Richard I N Weingart,Richard I N Weingart,1949-02-08,1949-06-25,1952-06-17,1952-06-17,https://patents.google.com/patent/US2600453A/en,https://patentimages.storage.googleapis.com/2f/d4/57/98ea0c593cea39/US2600453-drawings-page-1.png
US-2399423-A,Heating apparatus ,Westinghouse Electric Corp,Bletz Edward,1941-08-14,1941-08-14,1946-04-30,1946-04-30,https://patents.google.com/patent/US2399423A/en,https://patentimages.storage.googleapis.com/7c/d1/43/f8411035ef0ee0/US2399423-drawings-page-1.png
US-5321230-A,Seal wire heat control system ,Shanklin Corporation,"Frank G. Shanklin, Edward R. Lawson",1993-06-02,1993-06-02,1994-06-14,1994-06-14,https://patents.google.com/patent/US5321230A/en,https://patentimages.storage.googleapis.com/d1/b7/67/bd84f5aaa68624/US5321230-drawings-page-2.png
US-3612826-A,Surface temperature indicator light for ceramic top infrared radiant range ,Gen Motors Corp,Homer W Deaton,1970-07-17,1970-07-17,1971-10-12,1971-10-12,https://patents.google.com/patent/US3612826A/en,https://patentimages.storage.googleapis.com/71/d5/99/a11ce6d97a708f/US3612826-drawings-page-2.png
US-6246033-B1,Method and apparatus of controlling operation of range top heating elements for cooking ,Reza H. Shah,Reza H. Shah,1999-12-07,1999-12-07,2001-06-12,2001-06-12,https://patents.google.com/patent/US6246033B1/en,https://patentimages.storage.googleapis.com/47/0b/f1/e3de05861ccb06/US6246033-drawings-page-2.png
US-4297850-A,Wall mounted thermoelectric refrigerator ,"Koolatron Industries, Inc.",Kingstone L. H. Reed,1979-12-26,1979-12-26,1981-11-03,1981-11-03,https://patents.google.com/patent/US4297850A/en,https://patentimages.storage.googleapis.com/14/c4/5d/2397fb7fcbe0fc/US4297850-drawings-page-2.png
US-11287171-B1,Heat switches for controlling a flow of heat between thermal stages of a cryostat ,"Rigetti & Co, Llc","Jean-Philip Paquette, Damon Stuart Russell",2017-07-05,2018-07-05,2022-03-29,2022-03-29,https://patents.google.com/patent/US11287171B1/en,https://patentimages.storage.googleapis.com/4e/f3/2f/423a4e9c95bd5d/US11287171-20220329-D00000.png
US-3077079-A,Control arrangement for thermoelectric apparatus ,Gen Electric,Joseph A Pietsch,1961-11-13,1961-11-13,1963-02-12,1963-02-12,https://patents.google.com/patent/US3077079A/en,https://patentimages.storage.googleapis.com/65/88/c6/e74f312e5a1ec0/US3077079-drawings-page-1.png
US-2856539-A,Apparatus and method for detecting overheated journal boxes ,Internat Telephone & Telegraph,"Richard K Orthuber, Charles V Stanley",1954-01-25,1954-01-25,1958-10-14,1958-10-14,https://patents.google.com/patent/US2856539A/en,https://patentimages.storage.googleapis.com/17/d6/a5/f330a2d6cc9b53/US2856539-drawings-page-1.png
US-6595004-B1,Apparatus and methods for performing switching in magnetic refrigeration systems using thermoelectric switches ,International Business Machines Corporation,Uttam Shyamalindu Ghoshal,2002-04-19,2002-04-19,2003-07-22,2003-07-22,https://patents.google.com/patent/US6595004B1/en,https://patentimages.storage.googleapis.com/32/99/c1/8ccf5ba1f6dad1/US06595004-20030722-D00000.png
US-7156317-B1,Recirculating fan thermostat ,Braeburn Systems Llc,Glenn A. Moore,2004-09-09,2004-09-09,2007-01-02,2007-01-02,https://patents.google.com/patent/US7156317B1/en,https://patentimages.storage.googleapis.com/b4/e2/f8/70030fee901bcf/US07156317-20070102-D00000.png
US-6726945-B2,Control methods for popping popcorn ,Gold Medal Products Company,Ronald R. Weiss,1994-11-28,2002-10-30,2004-04-27,2004-04-27,https://patents.google.com/patent/US6726945B2/en,https://patentimages.storage.googleapis.com/62/6d/3d/a7e43d8225768c/US06726945-20040427-D00000.png
US-5209068-A,Static magnetic refrigerator ,"Koatsu Gas Kogyo Co., Ltd.","Yoshiro Saji, Hiroaki Toda, Tetsuo Takagi, Takao Sugioka, Masaru Inoue, Kohei Otani, Manabu Sato",1991-01-22,1992-01-13,1993-05-11,1993-05-11,https://patents.google.com/patent/US5209068A/en,https://patentimages.storage.googleapis.com/0f/53/6e/9e41ceb7d0ae53/US5209068-drawings-page-2.png
US-4366680-A,Cycling Joule Thomson refrigerator ,"Lovelace Alan M Administrator, Emanuel Tward","with respect to an invention of Lovelace Alan M. Administrator of the National Aeronautics and Space Administration, Emanuel Tward",1981-01-28,1981-01-28,1983-01-04,1983-01-04,https://patents.google.com/patent/US4366680A/en,https://patentimages.storage.googleapis.com/11/40/55/c006573216a74c/US4366680-drawings-page-2.png
US-5123253-A,Method of operating a transport refrigeration unit ,Thermo King Corporation,"Jay L. Hanson, Romuald M. Jurewicz",1991-07-11,1991-07-11,1992-06-23,1992-06-23,https://patents.google.com/patent/US5123253A/en,https://patentimages.storage.googleapis.com/77/5a/c1/f4f30148ac1f2b/US5123253-drawings-page-2.png
US-4896828-A,Solid state emergency heat circuit ,Carrier Corporation,"Robert W. Peitz, Jr.",1989-06-23,1989-06-23,1990-01-30,1990-01-30,https://patents.google.com/patent/US4896828A/en,https://patentimages.storage.googleapis.com/31/00/2c/dc0f9be0311ec9/US4896828-drawings-page-2.png
US-6430951-B1,Automotive airconditioner having condenser and evaporator provided within air duct ,Denso Corporation,"Kunio Iritani, Shigeo Numazawa, Kenichi Fujiwara, Yasushi Yamanaka, Akira Isaji, Nobunao Suzuki",1991-04-26,2000-11-08,2002-08-13,2002-08-13,https://patents.google.com/patent/US6430951B1/en,https://patentimages.storage.googleapis.com/8e/bb/5b/3822388cebda11/US06430951-20020813-D00000.png
US-7264175-B2,Thermostat with parameter adjustment ,Honeywell International Inc.,"Paul G. Schwendinger, Jason L. Ableitner, David P. Mulhouse",2004-07-01,2004-07-01,2007-09-04,2007-09-04,https://patents.google.com/patent/US7264175B2/en,https://patentimages.storage.googleapis.com/54/66/19/995b00c5543cc8/US07264175-20070904-D00000.png
US-5140826-A,Method of operating a transport refrigeration unit ,Thermo King Corporation,"Jay L. Hanson, Leland L. Howland",1991-07-11,1991-07-11,1992-08-25,1992-08-25,https://patents.google.com/patent/US5140826A/en,https://patentimages.storage.googleapis.com/2e/82/9e/9b0e70b98391ad/US5140826-drawings-page-2.png
US-5224380-A,Superconducting six-axis accelerometer ,The University Of Maryland,Ho J. Paik,1990-05-21,1990-05-21,1993-07-06,1993-07-06,https://patents.google.com/patent/US5224380A/en,https://patentimages.storage.googleapis.com/70/65/06/9c5dda52d18541/US5224380-drawings-page-2.png
US-6354191-B1,Automatic popcorn popper with thermal controller ,Gold Medal Products Company,"Ronald R. Weiss, Lee Kindly Hodgson",1994-11-28,2000-06-07,2002-03-12,2002-03-12,https://patents.google.com/patent/US6354191B1/en,https://patentimages.storage.googleapis.com/e8/24/53/76aa957f793c4d/US06354191-20020312-D00000.png
US-4567819-A,Apparatus for two-sided grilling of hamburger patties ,Taylor Freezer Company,Lee E. Adamson,1985-01-28,1985-01-28,1986-02-04,1986-02-04,https://patents.google.com/patent/US4567819A/en,https://patentimages.storage.googleapis.com/c0/d8/e5/c197baf2751c54/US4567819-drawings-page-2.png
US-4586428-A,Cooking apparatus for two-sided cooking ,"Special Equipment Companies, Inc., Taylor Freezer Division",Lee E. Adamson,1985-08-22,1985-08-22,1986-05-06,1986-05-06,https://patents.google.com/patent/US4586428A/en,https://patentimages.storage.googleapis.com/a7/7e/b7/4721c4182d3784/US4586428-drawings-page-2.png
US-4079730-A,Apparatus for measuring externally of the human body magnetic susceptibility changes ,The Board Of Trustees Of The Leland Stanford Junior University,"John P. Wikswo, Jr., William M. Fairbank, James E. Opfer",1974-10-02,1976-06-21,1978-03-21,1978-03-21,https://patents.google.com/patent/US4079730A/en,https://patentimages.storage.googleapis.com/f0/a1/7c/19bef3dd130c81/US4079730-drawings-page-2.png
US-2301040-A,Heat control system ,Bocjl Corp,Felix A Gunther,1939-10-02,1939-10-02,1942-11-03,1942-11-03,https://patents.google.com/patent/US2301040A/en,https://patentimages.storage.googleapis.com/a2/f0/2d/c7dad53faffaa9/US2301040-drawings-page-1.png
US-9067067-B2,Low amperage current and heat applicator ,Kenneth K. OGATA,Kenneth K. OGATA,2013-07-05,2014-06-14,2015-06-30,2015-06-30,https://patents.google.com/patent/US9067067B2/en,https://patentimages.storage.googleapis.com/7c/59/58/dafd743df3daef/US09067067-20150630-D00000.png
US-4373350-A,Heat pump control/defrost circuit ,General Electric Company,Joseph R. Noland,1981-07-09,1981-07-09,1983-02-15,1983-02-15,https://patents.google.com/patent/US4373350A/en,https://patentimages.storage.googleapis.com/95/97/cf/4821d838018838/US4373350-drawings-page-2.png
US-3980076-A,Method for measuring externally of the human body magnetic susceptibility changes ,The Board Of Trustees Of Leland Stanford Junior University,"John P. Wikswo, Jr., William M. Fairbank, James E. Opfer",1974-10-02,1974-10-02,1976-09-14,1976-09-14,https://patents.google.com/patent/US3980076A/en,https://patentimages.storage.googleapis.com/af/29/35/674ab8edfed9f7/US3980076-drawings-page-2.png
US-5782102-A,Automotive air conditioner having condenser and evaporator provided within air duct ,"Nippondenso Co., Ltd.","Kunio Iritani, Shigeo Numazawa, Kenichi Fujiwara, Yasushi Yamanaka, Akira Isaji, Nobunao Suzuki",1992-04-24,1997-01-09,1998-07-21,1998-07-21,https://patents.google.com/patent/US5782102A/en,https://patentimages.storage.googleapis.com/42/f3/f2/8f54a28b0852bd/US5782102-drawings-page-2.png
US-4478274-A,System for controlling a vehicle-mounted air conditioner ,"Nippondenso Co., Ltd., Toyota Jidosha Kogyo Kabushiki Kaisha","Masanori Naganoma, Yoshiharu Kato, Atsunori Saito, Yoshimichi Hara, Katsuaki Matsushima",1980-10-17,1981-10-16,1984-10-23,1984-10-23,https://patents.google.com/patent/US4478274A/en,https://patentimages.storage.googleapis.com/d3/8a/ac/126a4bc020dd61/US4478274-drawings-page-2.png
US-5871792-A,Method for popping popcorn ,"Gold Medal Products, Inc.","Ronald R. Weiss, Lee Kindley Hodgson",1994-11-28,1997-08-13,1999-02-16,1999-02-16,https://patents.google.com/patent/US5871792A/en,https://patentimages.storage.googleapis.com/b2/36/76/3902d8c574a406/US5871792-drawings-page-3.png
US-6152212-A,Heat storage system and heat release control method ,"Sumitomo Chemical Company, Limited",Kenji Saita,1996-06-25,1997-06-24,2000-11-28,2000-11-28,https://patents.google.com/patent/US6152212A/en,https://patentimages.storage.googleapis.com/pages/US6152212-1.png
US-5159818-A,Apparatus for preparing a semi-frozen confection ,Hideo Asada,"Ryoukichi Etou, Kinji Hashizume, Mitsuo Ikeda, Hideo Asada",1990-08-10,1991-03-04,1992-11-03,1992-11-03,https://patents.google.com/patent/US5159818A/en,https://patentimages.storage.googleapis.com/dc/34/9f/b823cc7ce2b026/US5159818-drawings-page-2.png
US-3403244-A,Low heat control system for infrared surface heating unit ,Gen Motors Corp,Donald C Siegla,1965-09-22,1965-09-22,1968-09-24,1968-09-24,https://patents.google.com/patent/US3403244A/en,https://patentimages.storage.googleapis.com/f2/42/ef/40c00e62c69d41/US3403244-drawings-page-1.png
US-5605051-A,Automotive air conditioner having condenser and evaporator provided within air duct ,"Nippondenso Co., Ltd.","Kunio Iritani, Shigeo Numazawa, Kenichi Fujiwara, Yasushi Yamanaka, Akira Isaji, Takahisa Suzuki, Ryoichi Sanada",1991-04-26,1994-11-30,1997-02-25,1997-02-25,https://patents.google.com/patent/US5605051A/en,https://patentimages.storage.googleapis.com/85/39/2d/607dd8fc7fd63a/US5605051-drawings-page-2.png
US-4513735-A,Apparatus for treating the feet ,Windmere Corporation,"Belvin F. Friedson, Arnold Thaler, Ivan Saud",1981-12-29,1983-11-08,1985-04-30,1985-04-30,https://patents.google.com/patent/US4513735A/en,https://patentimages.storage.googleapis.com/30/13/03/ce92edad7f97b0/US4513735-drawings-page-2.png
US-4974665-A,Humidity control system ,Zillner Jr Anthony H,"Anthony H. Zillner, Jr.",1989-07-10,1989-07-10,1990-12-04,1990-12-04,https://patents.google.com/patent/US4974665A/en,https://patentimages.storage.googleapis.com/c2/ae/b0/af786e3dfed602/US4974665-drawings-page-2.png
US-4148019-A,Security alarm transmission system ,Thomas Industries Inc.,John E. Durkee,1975-03-05,1975-03-05,1979-04-03,1979-04-03,https://patents.google.com/patent/US4148019A/en,https://patentimages.storage.googleapis.com/f0/38/f4/cfc7b778035069/US4148019-drawings-page-2.png
